Customer_ID,Gender,City,Account_Type,Balance,Churn,Age_Group,Income_Group
106160,Male,Mumbai,Current,279328.0,Yes,66+,High Income
106161,Female,Delhi,Current,1091736.0,Yes,18-25,Middle Income
106162,Female,Delhi,Savings,750900.0,No,66+,Middle Income
106163,Male,Hyderabad,Savings,1173848.0,Yes,26-35,Middle Income
106164,Female,Delhi,Current,750900.0,Yes,18-25,Low Income
106165,Male,Bangalore,Current,750900.0,Yes,18-25,Middle Income
106166,Male,Pune,Savings,1401248.0,No,36-45,Middle Income
106167,Female,Chennai,Savings,658156.0,Yes,46-55,High Income
106168,Female,Delhi,Savings,1239837.0,No,56-65,Middle Income
106169,Female,Delhi,Savings,769893.0,No,18-25,Middle Income
106170,Female,Mumbai,Current,922891.0,No,56-65,High Income
106171,Female,Hyderabad,Current,258677.0,Yes,26-35,High Income
106172,Male,Chennai,Current,750900.0,Yes,46-55,High Income
106173,Male,Bangalore,Current,1268198.0,No,66+,High Income
106174,Female,Pune,Savings,1222925.0,Yes,18-25,Low Income
106175,Male,Delhi,Savings,1086284.0,Yes,56-65,High Income
106176,Female,Mumbai,Current,750900.0,No,26-35,High Income
106177,Male,Kolkata,Current,1072596.0,Yes,46-55,Middle Income
106178,Male,Pune,Current,884303.0,No,56-65,Low Income
106179,Female,Delhi,Savings,630087.0,No,36-45,Middle Income
106180,Female,Chennai,Savings,864860.0,No,26-35,High Income
106181,Female,Chennai,Savings,1379313.0,Yes,56-65,High Income
106182,Male,Bangalore,Savings,1338757.0,No,66+,Middle Income
106183,Male,Bangalore,Savings,650065.0,No,36-45,High Income
106184,Male,Bangalore,Savings,105379.0,No,56-65,Middle Income
106185,Female,Delhi,Current,575045.0,No,66+,Middle Income
106186,Female,Bangalore,Savings,96595.0,No,56-65,Middle Income
106187,Female,Delhi,Savings,423568.0,No,18-25,High Income
106188,Male,Hyderabad,Savings,750900.0,Yes,18-25,Middle Income
106189,Male,Delhi,Savings,800020.0,Yes,56-65,High Income
106190,Female,Bangalore,Savings,970988.0,Yes,56-65,High Income
106191,Male,Delhi,Savings,927139.0,No,26-35,High Income
106192,Female,Delhi,Savings,750900.0,No,46-55,High Income
106193,Male,Pune,Current,1019708.0,No,18-25,Middle Income
106194,Female,Bangalore,Current,608705.0,No,66+,High Income
106195,Female,Chennai,Savings,135273.0,Yes,36-45,High Income
106196,Female,Kolkata,Savings,553607.0,Yes,56-65,High Income
106197,Female,Hyderabad,Savings,896865.0,No,66+,Middle Income
106198,Male,Bangalore,Current,750900.0,No,46-55,High Income
106199,Female,Kolkata,Savings,1412377.0,No,18-25,Middle Income
106200,Female,Bangalore,Savings,195104.0,No,46-55,High Income
106201,Male,Mumbai,Savings,744245.0,No,36-45,High Income
106202,Female,Bangalore,Current,1269740.0,Yes,46-55,High Income
106203,Female,Kolkata,Savings,689613.0,Yes,36-45,Middle Income
106204,Female,Kolkata,Savings,282688.0,Yes,46-55,Low Income
106205,Female,Delhi,Savings,966824.0,Yes,36-45,Low Income
106206,Male,Delhi,Savings,496985.0,Yes,36-45,High Income
106207,Female,Hyderabad,Savings,658025.0,No,26-35,Middle Income
106208,Male,Bangalore,Current,1316907.0,Yes,18-25,Low Income
106209,Male,Delhi,Savings,833974.0,Yes,66+,Middle Income
106210,Male,Delhi,Savings,68791.0,Yes,66+,Middle Income
106211,Female,Kolkata,Current,966874.0,No,36-45,High Income
106212,Female,Delhi,Savings,1460229.0,Yes,26-35,Middle Income
106213,Male,Bangalore,Savings,1017181.0,Yes,26-35,High Income
106214,Female,Pune,Savings,213692.0,No,36-45,High Income
106215,Male,Pune,Savings,1341209.0,Yes,56-65,High Income
106216,Female,Mumbai,Current,76041.0,Yes,66+,Middle Income
106217,Male,Delhi,Savings,800587.0,No,46-55,High Income
106218,Female,Delhi,Current,335400.0,Yes,66+,High Income
106219,Female,Bangalore,Savings,187886.0,No,26-35,Middle Income
106220,Male,Kolkata,Savings,566658.0,Yes,18-25,Middle Income
106221,Female,Bangalore,Current,1397265.0,No,26-35,Middle Income
106222,Female,Chennai,Savings,682215.0,No,46-55,High Income
106223,Female,Bangalore,Savings,198777.0,No,66+,High Income
106224,Male,Kolkata,Savings,673990.0,Yes,46-55,Middle Income
106225,Female,Hyderabad,Savings,1111825.0,Yes,18-25,Low Income
106226,Male,Mumbai,Current,515949.0,No,36-45,Middle Income
106227,Female,Delhi,Current,464537.0,No,26-35,High Income
106228,Male,Mumbai,Current,620189.0,No,18-25,Middle Income
106229,Male,Delhi,Current,336737.0,No,18-25,Middle Income
106230,Female,Delhi,Current,579716.0,Yes,36-45,High Income
106231,Female,Hyderabad,Savings,15251.0,No,36-45,Middle Income
106232,Female,Chennai,Current,1257664.0,Yes,56-65,High Income
106233,Male,Delhi,Savings,1267789.0,No,66+,High Income
106234,Female,Bangalore,Savings,184888.0,Yes,56-65,Low Income
106235,Male,Kolkata,Savings,1282664.0,No,56-65,High Income
106236,Male,Delhi,Savings,471821.0,No,18-25,High Income
106237,Male,Hyderabad,Savings,750900.0,Yes,56-65,Middle Income
106238,Male,Bangalore,Savings,592191.0,Yes,46-55,High Income
106239,Female,Hyderabad,Savings,920953.0,No,56-65,Middle Income
106240,Male,Pune,Savings,338926.0,Yes,26-35,High Income
106241,Female,Chennai,Savings,1494784.0,Yes,56-65,Middle Income
106242,Female,Mumbai,Current,750900.0,Yes,66+,Middle Income
106243,Female,Bangalore,Savings,499017.0,No,56-65,High Income
106244,Male,Delhi,Current,669552.0,No,26-35,Low Income
106245,Female,Hyderabad,Savings,641237.0,No,66+,Middle Income
106246,Female,Delhi,Savings,396566.0,No,18-25,High Income
106247,Male,Pune,Savings,976490.0,Yes,46-55,Middle Income
106248,Male,Chennai,Savings,1269122.0,Yes,26-35,Middle Income
106249,Female,Chennai,Savings,1386662.0,No,66+,High Income
106250,Female,Bangalore,Current,1389643.0,No,66+,High Income
106251,Female,Delhi,Savings,747019.0,Yes,46-55,Middle Income
106252,Male,Bangalore,Current,352053.0,Yes,56-65,Middle Income
106253,Male,Bangalore,Savings,1317624.0,Yes,36-45,High Income
106254,Male,Delhi,Current,964893.0,Yes,46-55,High Income
106255,Male,Delhi,Savings,1499857.0,No,66+,Low Income
106256,Male,Kolkata,Savings,1315554.0,No,56-65,High Income
106257,Female,Delhi,Current,750900.0,Yes,56-65,Middle Income
106258,Female,Delhi,Savings,1129895.0,No,46-55,Low Income
106259,Male,Hyderabad,Savings,712984.0,Yes,46-55,High Income
106260,Male,Pune,Savings,19722.0,No,46-55,High Income
106261,Male,Chennai,Savings,19692.0,Yes,66+,High Income
106262,Male,Bangalore,Savings,750900.0,No,18-25,High Income
106263,Female,Bangalore,Savings,1365348.0,Yes,46-55,Middle Income
106264,Female,Delhi,Savings,1294920.0,Yes,46-55,High Income
106265,Female,Kolkata,Savings,199848.0,No,56-65,High Income
106266,Male,Bangalore,Savings,116766.0,No,18-25,High Income
106267,Female,Kolkata,Savings,1249725.0,No,46-55,Middle Income
106268,Male,Mumbai,Savings,249398.0,No,18-25,Middle Income
106269,Female,Pune,Current,705552.0,No,66+,High Income
106270,Male,Mumbai,Savings,832366.0,No,56-65,Low Income
106271,Male,Kolkata,Savings,750900.0,No,36-45,High Income
106272,Female,Pune,Savings,129974.0,Yes,26-35,Middle Income
106273,Male,Delhi,Current,724438.0,Yes,66+,High Income
106274,Female,Delhi,Savings,750900.0,Yes,26-35,High Income
106275,Male,Kolkata,Current,1433276.0,Yes,26-35,High Income
106276,Male,Mumbai,Savings,890413.0,Yes,66+,Middle Income
106277,Male,Delhi,Current,1379219.0,Yes,36-45,Middle Income
106278,Female,Hyderabad,Savings,1269594.0,No,56-65,Middle Income
106279,Male,Delhi,Current,528595.0,No,18-25,Middle Income
106280,Male,Delhi,Savings,603464.0,No,26-35,High Income
106281,Female,Chennai,Savings,629018.0,Yes,36-45,High Income
106282,Female,Delhi,Savings,1446674.0,Yes,56-65,High Income
106283,Female,Mumbai,Savings,882875.0,No,66+,High Income
106284,Male,Chennai,Savings,1194388.0,Yes,36-45,High Income
106285,Male,Kolkata,Savings,289973.0,Yes,18-25,High Income
106286,Female,Bangalore,Savings,229074.0,No,26-35,Middle Income
106287,Male,Mumbai,Savings,1167203.0,Yes,18-25,High Income
106288,Male,Mumbai,Savings,187239.0,No,26-35,High Income
106289,Male,Kolkata,Current,1387577.0,No,26-35,Middle Income
106290,Male,Kolkata,Savings,1183381.0,No,36-45,Low Income
106291,Female,Delhi,Savings,777456.0,No,56-65,High Income
106292,Female,Kolkata,Savings,684528.0,No,26-35,High Income
106293,Male,Delhi,Savings,750900.0,Yes,26-35,High Income
106294,Male,Bangalore,Savings,639546.0,No,66+,High Income
106295,Female,Chennai,Savings,750900.0,No,46-55,High Income
106296,Female,Kolkata,Savings,659952.0,Yes,46-55,High Income
106297,Female,Chennai,Savings,750900.0,No,56-65,High Income
106298,Female,Kolkata,Savings,1139493.0,No,18-25,High Income
106299,Male,Bangalore,Savings,1231494.0,Yes,56-65,Middle Income
106300,Female,Delhi,Savings,771513.0,No,36-45,High Income
106301,Female,Hyderabad,Savings,634981.0,No,26-35,High Income
106302,Male,Pune,Savings,1219332.0,Yes,56-65,High Income
106303,Male,Delhi,Savings,1278930.0,No,26-35,High Income
106304,Male,Bangalore,Current,573525.0,Yes,36-45,Middle Income
106305,Female,Mumbai,Savings,396058.0,No,46-55,High Income
106306,Male,Delhi,Savings,200084.0,No,56-65,High Income
106307,Male,Bangalore,Savings,688120.0,No,66+,Middle Income
106308,Male,Delhi,Savings,202553.0,Yes,18-25,High Income
106309,Female,Delhi,Current,486412.0,No,26-35,Middle Income
106310,Female,Pune,Savings,749234.0,Yes,66+,Low Income
106311,Male,Delhi,Savings,1156874.0,Yes,46-55,High Income
106312,Male,Kolkata,Savings,554813.0,Yes,18-25,Middle Income
106313,Male,Delhi,Savings,727900.0,No,26-35,Middle Income
106314,Female,Pune,Savings,901958.0,No,36-45,Low Income
106315,Male,Hyderabad,Savings,565910.0,No,36-45,Middle Income
106316,Female,Delhi,Savings,174016.0,No,46-55,High Income
106317,Female,Hyderabad,Savings,1162023.0,Yes,56-65,Middle Income
106318,Male,Delhi,Savings,42206.0,Yes,66+,High Income
106319,Female,Kolkata,Savings,756559.0,No,56-65,High Income
106320,Female,Chennai,Savings,803880.0,No,18-25,Middle Income
106321,Male,Bangalore,Current,549015.0,Yes,56-65,High Income
106322,Female,Mumbai,Savings,2254249.25,No,56-65,High Income
106323,Female,Kolkata,Savings,115368.0,Yes,26-35,Middle Income
106324,Male,Delhi,Savings,1006739.0,Yes,56-65,Middle Income
106325,Female,Mumbai,Savings,750900.0,Yes,46-55,High Income
106326,Female,Bangalore,Savings,1221571.0,Yes,36-45,Low Income
106327,Male,Delhi,Current,1225911.0,No,36-45,Middle Income
106328,Female,Delhi,Savings,25839.0,Yes,66+,High Income
106329,Male,Delhi,Savings,363321.0,Yes,56-65,High Income
106330,Female,Delhi,Savings,877019.0,No,56-65,Low Income
106331,Female,Delhi,Current,750900.0,Yes,18-25,High Income
106332,Male,Delhi,Savings,1057195.0,No,36-45,Middle Income
106333,Male,Bangalore,Savings,1115506.0,Yes,18-25,Middle Income
106334,Female,Kolkata,Savings,737158.0,Yes,26-35,High Income
106335,Male,Hyderabad,Savings,783982.0,No,26-35,High Income
106336,Male,Delhi,Current,22358.0,Yes,56-65,High Income
106337,Male,Delhi,Savings,1187398.0,No,26-35,Middle Income
106338,Male,Bangalore,Current,851060.0,No,36-45,Middle Income
106339,Male,Mumbai,Savings,1302889.0,No,66+,High Income
106340,Male,Chennai,Savings,728864.0,No,56-65,High Income
106341,Female,Kolkata,Current,1015833.0,Yes,18-25,High Income
106342,Male,Pune,Current,831184.0,No,18-25,High Income
106343,Male,Kolkata,Savings,1119802.0,Yes,46-55,High Income
106344,Male,Bangalore,Savings,809874.0,No,36-45,High Income
106345,Male,Delhi,Savings,413210.0,Yes,26-35,High Income
106346,Male,Pune,Savings,1408700.0,No,66+,Middle Income
106347,Female,Delhi,Savings,1237496.0,No,26-35,High Income
106348,Male,Delhi,Savings,77309.0,Yes,56-65,High Income
106349,Female,Delhi,Savings,1166874.0,No,56-65,Low Income
106350,Female,Delhi,Savings,573685.0,Yes,66+,Middle Income
106351,Female,Kolkata,Current,673192.0,No,56-65,Middle Income
106352,Female,Kolkata,Savings,1225446.0,No,46-55,High Income
106353,Female,Kolkata,Current,333039.0,Yes,36-45,High Income
106354,Male,Delhi,Savings,1110233.0,Yes,36-45,High Income
106355,Male,Delhi,Savings,45697.0,Yes,26-35,High Income
106356,Female,Bangalore,Savings,529893.0,Yes,26-35,High Income
106357,Male,Pune,Savings,572604.0,Yes,56-65,Middle Income
106358,Male,Mumbai,Savings,1465024.0,Yes,26-35,High Income
106359,Male,Bangalore,Current,750900.0,No,66+,Low Income
106360,Female,Kolkata,Savings,1454703.0,Yes,36-45,High Income
106361,Female,Bangalore,Savings,1475357.0,No,46-55,High Income
106362,Female,Chennai,Current,752096.0,No,26-35,High Income
106363,Male,Mumbai,Savings,1112416.0,No,18-25,High Income
106364,Male,Delhi,Savings,998467.0,No,56-65,Middle Income
106365,Female,Delhi,Savings,363085.0,No,56-65,High Income
106366,Female,Delhi,Current,429526.0,Yes,56-65,High Income
106367,Male,Kolkata,Current,701003.0,No,26-35,High Income
106368,Female,Hyderabad,Savings,1085122.0,No,26-35,High Income
106369,Male,Kolkata,Savings,229962.0,Yes,36-45,High Income
106370,Female,Pune,Savings,757872.0,Yes,18-25,High Income
106371,Female,Delhi,Savings,674310.0,No,18-25,High Income
106372,Male,Bangalore,Savings,242969.0,No,56-65,Low Income
106373,Female,Hyderabad,Savings,875261.0,No,18-25,Middle Income
106374,Male,Mumbai,Savings,1066460.0,No,36-45,High Income
106375,Male,Kolkata,Savings,166200.0,No,66+,Middle Income
106376,Female,Hyderabad,Current,1116326.0,Yes,46-55,Low Income
106377,Female,Hyderabad,Savings,1307653.0,Yes,36-45,Middle Income
106378,Male,Pune,Savings,749710.0,Yes,36-45,Middle Income
106379,Male,Delhi,Savings,750900.0,No,26-35,Middle Income
106380,Male,Mumbai,Current,1157378.0,No,36-45,High Income
106381,Female,Chennai,Savings,1171130.0,No,46-55,High Income
106382,Female,Delhi,Savings,5743.0,Yes,26-35,High Income
106383,Male,Bangalore,Savings,141251.0,Yes,36-45,Middle Income
106384,Male,Delhi,Current,1366513.0,Yes,56-65,High Income
106385,Female,Pune,Savings,1307253.0,Yes,56-65,High Income
106386,Male,Delhi,Savings,896524.0,No,36-45,High Income
106387,Male,Hyderabad,Savings,1206966.0,No,66+,Low Income
106388,Female,Hyderabad,Current,603641.0,No,46-55,High Income
106389,Female,Mumbai,Savings,264380.0,Yes,56-65,High Income
106390,Female,Chennai,Current,302454.0,No,18-25,Low Income
106391,Male,Kolkata,Savings,1070988.0,No,36-45,Middle Income
106392,Male,Hyderabad,Savings,1037725.0,Yes,66+,High Income
106393,Female,Delhi,Savings,14950.0,Yes,66+,High Income
106394,Male,Bangalore,Current,553974.0,Yes,18-25,High Income
106395,Male,Hyderabad,Savings,700905.0,No,36-45,High Income
106396,Female,Chennai,Savings,231521.0,Yes,46-55,High Income
106397,Female,Bangalore,Savings,750900.0,Yes,26-35,High Income
106398,Female,Delhi,Savings,830032.0,No,56-65,High Income
106399,Female,Mumbai,Current,702758.0,No,46-55,High Income
106400,Male,Delhi,Savings,1187987.0,Yes,46-55,High Income
106401,Male,Bangalore,Savings,566579.0,No,66+,High Income
106402,Female,Bangalore,Savings,750900.0,Yes,36-45,High Income
106403,Male,Pune,Savings,995999.0,No,26-35,High Income
106404,Female,Delhi,Current,458842.0,No,66+,High Income
106405,Female,Bangalore,Savings,280508.0,No,36-45,High Income
106406,Female,Delhi,Savings,379005.0,Yes,18-25,Middle Income
106407,Male,Chennai,Current,848285.0,Yes,46-55,Middle Income
106408,Male,Bangalore,Savings,1285468.0,Yes,66+,Middle Income
106409,Male,Chennai,Current,360602.0,Yes,46-55,High Income
106410,Female,Delhi,Savings,750900.0,No,36-45,High Income
106411,Male,Pune,Savings,203305.0,Yes,66+,Middle Income
106412,Female,Delhi,Savings,1248717.0,Yes,26-35,Middle Income
106413,Male,Delhi,Savings,815966.0,No,66+,High Income
106414,Male,Bangalore,Current,1255193.0,Yes,66+,High Income
106415,Male,Delhi,Savings,1424234.0,No,36-45,Middle Income
106416,Male,Bangalore,Savings,631332.0,No,46-55,Middle Income
106417,Male,Hyderabad,Savings,572499.0,Yes,18-25,Middle Income
106418,Female,Bangalore,Savings,765271.0,Yes,66+,High Income
106419,Female,Hyderabad,Savings,1033013.0,No,56-65,Middle Income
106420,Male,Kolkata,Savings,1361463.0,No,66+,High Income
106421,Male,Delhi,Savings,1485939.0,No,26-35,High Income
106422,Male,Delhi,Savings,1420235.0,No,36-45,High Income
106423,Male,Delhi,Savings,503230.0,Yes,18-25,Middle Income
106424,Male,Hyderabad,Savings,1222887.0,Yes,26-35,High Income
106425,Female,Delhi,Current,13266.0,No,56-65,High Income
106426,Female,Kolkata,Savings,879743.0,Yes,66+,Middle Income
106427,Male,Bangalore,Current,1408931.0,Yes,18-25,Middle Income
106428,Female,Kolkata,Savings,699857.0,No,18-25,High Income
106429,Male,Bangalore,Savings,239191.0,Yes,46-55,High Income
106430,Female,Bangalore,Current,901296.0,Yes,46-55,High Income
106431,Male,Chennai,Current,1421575.0,Yes,36-45,High Income
106432,Female,Bangalore,Savings,766536.0,No,26-35,Middle Income
106433,Male,Pune,Savings,188114.0,No,26-35,Middle Income
106434,Female,Hyderabad,Savings,562745.0,Yes,46-55,High Income
106435,Male,Hyderabad,Savings,62093.0,Yes,26-35,High Income
106436,Female,Bangalore,Savings,298127.0,No,66+,High Income
106437,Male,Mumbai,Savings,346627.0,Yes,46-55,Middle Income
106438,Male,Bangalore,Savings,143600.0,No,56-65,Middle Income
106439,Female,Delhi,Savings,556461.0,No,26-35,High Income
106440,Female,Pune,Savings,225978.0,No,36-45,High Income
106441,Male,Bangalore,Savings,442999.0,No,36-45,Middle Income
106442,Male,Delhi,Current,38150.0,Yes,66+,High Income
106443,Female,Pune,Savings,996781.0,No,26-35,High Income
106444,Male,Bangalore,Savings,954298.0,No,46-55,Middle Income
106445,Male,Bangalore,Savings,441053.0,No,46-55,High Income
106446,Female,Delhi,Savings,934147.0,No,56-65,High Income
106447,Female,Delhi,Savings,366904.0,Yes,18-25,Middle Income
106448,Female,Bangalore,Savings,1195937.0,Yes,56-65,High Income
106449,Female,Bangalore,Savings,1170111.0,Yes,36-45,High Income
106450,Female,Chennai,Savings,1119273.0,No,56-65,High Income
106451,Male,Bangalore,Current,344717.0,No,18-25,High Income
106452,Female,Bangalore,Savings,166605.0,Yes,18-25,High Income
106453,Female,Bangalore,Savings,495763.0,No,18-25,Middle Income
106454,Female,Pune,Savings,739734.0,No,26-35,High Income
106455,Female,Delhi,Savings,521065.0,No,36-45,High Income
106456,Female,Hyderabad,Savings,750900.0,No,56-65,High Income
106457,Female,Bangalore,Savings,411750.0,Yes,46-55,High Income
106458,Female,Hyderabad,Savings,239354.0,No,56-65,Middle Income
106459,Male,Hyderabad,Savings,908680.0,Yes,26-35,High Income
106460,Female,Hyderabad,Savings,750900.0,Yes,56-65,High Income
106461,Male,Delhi,Savings,777829.0,No,36-45,High Income
106462,Male,Mumbai,Current,1003573.0,Yes,18-25,Middle Income
106463,Female,Bangalore,Savings,132972.0,Yes,18-25,High Income
106464,Female,Delhi,Savings,771961.0,No,36-45,Middle Income
106465,Female,Hyderabad,Savings,865739.0,No,56-65,Middle Income
106466,Male,Delhi,Current,164130.0,No,18-25,High Income
106467,Male,Chennai,Savings,1433506.0,Yes,26-35,Low Income
106468,Male,Pune,Current,988670.0,Yes,26-35,Middle Income
106469,Male,Kolkata,Savings,1039182.0,No,36-45,High Income
106470,Female,Mumbai,Savings,750900.0,No,26-35,High Income
106471,Male,Mumbai,Current,750900.0,Yes,36-45,High Income
106472,Female,Bangalore,Savings,1186394.0,No,18-25,Middle Income
106473,Female,Delhi,Savings,1340734.0,No,46-55,High Income
106474,Female,Mumbai,Current,1087879.0,No,18-25,High Income
106475,Female,Mumbai,Savings,707056.0,No,26-35,High Income
106476,Male,Bangalore,Savings,776612.0,No,56-65,Middle Income
106477,Male,Delhi,Current,543041.0,Yes,46-55,High Income
106478,Female,Mumbai,Savings,508826.0,No,36-45,High Income
106479,Female,Delhi,Savings,708099.0,No,66+,High Income
106480,Female,Chennai,Savings,1041277.0,Yes,56-65,Middle Income
